step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,C_stopped,C_accumulated_waiting_time,C_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,1,1.0,0.02631578947368421,10.146066836252933,1,10.0,0.7946311895342607,1,10.0
160.0,2,8.0,0.24242424242424243,11.074515715910952,1,6.0,0.8194534142802322,1,6.0
165.0,4,23.0,0.71875,9.783377308291703,3,10.0,0.6182503639190963,3,10.0
170.0,2,3.0,0.08108108108108109,9.961426049529383,2,3.0,0.7001066131856495,2,3.0
175.0,2,10.0,0.30303030303030304,10.991596935992648,1,6.0,0.8214070222839673,1,6.0
180.0,1,11.0,0.4074074074074074,11.005386418327,1,11.0,0.7041722870447157,1,11.0
185.0,5,30.0,0.9375,9.672104871857623,5,30.0,0.582008737738496,5,30.0
190.0,2,4.0,0.12903225806451613,8.665580089418444,1,5.0,0.7102175210981413,1,5.0
195.0,4,16.0,0.5333333333333333,9.285370444913244,2,12.0,0.6967152032566815,2,12.0
200.0,7,33.0,1.0,9.051189601847026,7,33.0,0.5637660370840893,7,33.0
205.0,1,1.0,0.02857142857142857,9.851378111055919,1,16.0,0.6788526124274553,1,16.0
210.0,4,13.0,0.40625,8.789910039084841,4,13.0,0.507311292804077,4,13.0
215.0,9,52.0,1.625,9.091654688088608,8,48.0,0.5273396874025912,8,48.0
220.0,0,0.0,0.0,9.790799861332435,0,16.0,0.7922273762368891,0,16.0
225.0,4,6.0,0.17647058823529413,10.578572464394817,2,2.0,0.7665891853309169,2,2.0
230.0,7,26.0,0.7878787878787878,9.83428365398541,6,20.0,0.5930233787843551,6,20.0
235.0,2,2.0,0.05714285714285714,9.022983779805259,2,6.0,0.5875345013410236,2,6.0
240.0,7,25.0,0.8928571428571429,8.244407653368137,5,20.0,0.485288750241738,5,20.0
245.0,9,62.0,1.7222222222222223,9.435392541542988,8,54.0,0.6168078115663475,8,54.0
250.0,1,1.0,0.027777777777777776,9.097900125379457,0,13.0,0.7322684224586058,0,13.0
255.0,3,12.0,0.35294117647058826,10.444640366349185,2,9.0,0.7778028024458505,2,9.0
260.0,5,32.0,1.0,8.006010578202737,4,24.0,0.41287661489523736,4,24.0
265.0,1,2.0,0.05263157894736842,10.054266687805422,1,6.0,0.8307041986629228,1,6.0
270.0,3,11.0,0.34375,10.448617552441943,2,8.0,0.7250206236112433,2,8.0
275.0,4,30.0,0.8333333333333334,10.689761354541588,3,22.0,0.727341087346894,3,22.0
280.0,1,1.0,0.02857142857142857,10.440683207791844,1,1.0,0.8326212543634797,1,1.0
285.0,2,11.0,0.39285714285714285,10.885317854014671,1,5.0,0.8504293705489835,1,5.0
290.0,5,17.0,0.5,9.776308072602411,5,16.0,0.6027017918866024,5,16.0
295.0,0,0.0,0.0,9.984214826910872,0,6.0,0.7377020700786214,0,6.0
300.0,1,1.0,0.03333333333333333,11.218210189583804,1,1.0,0.8102464797961336,1,1.0
305.0,2,11.0,0.3548387096774194,10.258982405650551,2,11.0,0.6456922125717648,2,11.0
310.0,0,0.0,0.0,9.509757865048117,0,6.0,0.6555147492593274,0,6.0
315.0,3,4.0,0.13333333333333333,10.41736174884295,1,1.0,0.8583669024600362,1,1.0
320.0,4,11.0,0.3548387096774194,10.051509597998168,4,10.0,0.5983604249141135,4,10.0
325.0,0,0.0,0.0,10.568122459480682,0,6.0,0.7844151906109714,0,6.0
330.0,4,9.0,0.3333333333333333,8.905073188724094,2,6.0,0.5146424657657157,2,6.0
335.0,8,41.0,1.28125,8.666329908941254,7,34.0,0.549843760360828,7,34.0
340.0,1,1.0,0.02857142857142857,9.694057656762718,1,10.0,0.7784549037173005,1,10.0
345.0,3,10.0,0.30303030303030304,11.002081596523844,2,9.0,0.7985315997059528,2,9.0
350.0,6,32.0,0.9696969696969697,9.862070769145754,5,26.0,0.5877518832417085,5,26.0
355.0,2,3.0,0.0967741935483871,8.748111996713341,2,7.0,0.6025194680876679,2,7.0
360.0,6,25.0,0.9615384615384616,8.23647070298394,4,19.0,0.492231782945576,4,19.0
365.0,9,57.0,1.6285714285714286,9.233344913988407,7,44.0,0.6176051264481665,7,44.0
370.0,1,2.0,0.05263157894736842,9.787840188251044,1,6.0,0.7498231970485206,1,6.0
375.0,4,15.0,0.4838709677419355,10.401221634845237,1,7.0,0.8169757782592904,1,7.0
380.0,9,41.0,1.2424242424242424,8.126251469679445,7,27.0,0.4633499066292915,7,27.0
385.0,3,12.0,0.32432432432432434,9.856917100610204,3,12.0,0.7511467605732735,3,12.0
390.0,3,23.0,0.6764705882352942,10.611434020852512,3,23.0,0.7053681748342031,3,23.0
395.0,5,44.0,1.2571428571428571,10.99174083014268,5,44.0,0.7154481394513518,5,44.0
400.0,1,1.0,0.029411764705882353,10.668476517011962,0,0.0,0.8697815849268795,0,0.0
405.0,2,3.0,0.10344827586206896,9.596270166854694,1,2.0,0.7172861694305785,1,2.0
410.0,6,26.0,0.8125,9.327228715927422,4,15.0,0.5836435157438599,4,15.0
415.0,2,4.0,0.12121212121212122,9.892154044388686,1,7.0,0.8027547981013533,1,7.0
420.0,3,13.0,0.4482758620689655,10.512748221741623,1,8.0,0.827085084008375,1,8.0
425.0,2,16.0,0.5,9.820640561165597,2,16.0,0.6764614535931868,2,16.0
430.0,0,0.0,0.0,9.987057423256477,0,0.0,0.7845618431202308,0,0.0
435.0,3,9.0,0.2571428571428571,10.29532094722337,1,3.0,0.7385054959229538,1,3.0
440.0,8,36.0,1.2,8.884671251497291,6,20.0,0.5678508501309112,6,20.0
445.0,1,1.0,0.03125,9.373494707488515,1,17.0,0.7623783985710663,1,17.0
450.0,5,11.0,0.36666666666666664,8.621542283873762,3,4.0,0.5944639956406916,3,4.0
455.0,5,25.0,0.7352941176470589,9.388697892010894,5,25.0,0.6246079318751164,5,25.0
460.0,2,8.0,0.21052631578947367,9.603847364083263,2,15.0,0.7294436254431136,2,15.0
465.0,4,19.0,0.5428571428571428,9.987584014857436,2,13.0,0.802350324694445,2,13.0
470.0,5,33.0,1.0,9.303170768339017,5,25.0,0.6141292536345446,5,25.0
475.0,8,69.0,2.15625,7.840466635294385,8,61.0,0.3801364337669579,8,61.0
480.0,2,3.0,0.09375,8.743555926198272,2,15.0,0.6473071125583628,2,15.0
485.0,5,21.0,0.5675675675675675,10.461338527094878,3,14.0,0.7372847551262599,3,14.0
490.0,5,37.0,1.0571428571428572,10.694795554865907,4,28.0,0.7564586936232633,4,28.0
495.0,2,4.0,0.11428571428571428,9.818921049902373,2,4.0,0.7345422145130676,2,4.0
500.0,5,20.0,0.6666666666666666,8.70963146760886,4,18.0,0.5338527804233272,4,18.0
505.0,7,54.0,1.6363636363636365,9.327295805205503,6,47.0,0.5690350555586857,6,47.0
510.0,0,0.0,0.0,9.781614865220245,0,7.0,0.7084276790280809,0,7.0
515.0,4,8.0,0.23529411764705882,10.176258102127084,2,4.0,0.7831549872337085,2,4.0
520.0,5,28.0,0.8484848484848485,10.206922209751298,4,19.0,0.7215024128093026,4,19.0
525.0,0,0.0,0.0,8.941293439795622,0,0.0,0.6931172253601385,0,0.0
530.0,6,16.0,0.48484848484848486,9.108847725394291,5,13.0,0.5860423776806463,5,13.0
535.0,8,53.0,1.5588235294117647,9.338258891028559,7,45.0,0.6030445313209123,7,45.0
540.0,0,0.0,0.0,9.56256628585623,0,0.0,0.7483208560772785,0,0.0
545.0,4,10.0,0.29411764705882354,9.455515246152338,2,5.0,0.641313685803619,2,5.0
550.0,10,50.0,1.4285714285714286,8.474246741964398,7,34.0,0.5694591776178172,7,34.0
555.0,0,0.0,0.0,8.708863336740542,0,18.0,0.7271595500502513,0,18.0
560.0,5,10.0,0.29411764705882354,9.300030737591694,4,6.0,0.6546861238116146,4,6.0
565.0,6,34.0,1.0,9.731082656054957,5,29.0,0.5658938530118033,5,29.0
570.0,0,0.0,0.0,9.365359207441502,0,0.0,0.6398204945213563,0,0.0
575.0,8,30.0,0.8823529411764706,9.499059790404178,6,22.0,0.5725921994962828,6,22.0
580.0,7,53.0,1.4722222222222223,9.725440180590226,7,53.0,0.6138640606850579,7,53.0
585.0,3,3.0,0.08108108108108109,9.496138725599225,1,1.0,0.7728131078665543,1,1.0
590.0,6,14.0,0.45161290322580644,8.954090357054238,3,8.0,0.6477398080117538,3,8.0
595.0,7,36.0,1.1612903225806452,8.1925578803171,7,36.0,0.500324774538799,7,36.0
600.0,2,17.0,0.5151515151515151,10.070017064523077,2,27.0,0.6095895583704255,2,27.0
605.0,2,13.0,0.34210526315789475,11.584903177434256,2,14.0,0.7867592438894266,2,14.0
610.0,4,28.0,0.8484848484848485,10.982202974343181,4,29.0,0.698826448710568,4,29.0
615.0,1,1.0,0.029411764705882353,9.7563775500341,0,0.0,0.7462409822749868,0,0.0
620.0,7,16.0,0.5925925925925926,7.191679935864295,5,13.0,0.4400033205664243,5,13.0
625.0,8,50.0,1.5625,9.006594481914522,7,43.0,0.6081799608352465,7,43.0
630.0,1,1.0,0.029411764705882353,9.81329737882764,0,11.0,0.7645886646650889,0,11.0
635.0,4,14.0,0.3888888888888889,10.796495599025809,2,8.0,0.7900570381594237,2,8.0
640.0,3,19.0,0.5588235294117647,10.189013064947027,3,19.0,0.6521139850318143,3,19.0
645.0,2,2.0,0.0625,8.854249922990295,1,4.0,0.6562670510586862,1,4.0
650.0,6,17.0,0.4857142857142857,8.781526072312671,4,11.0,0.6311385888040795,4,11.0
655.0,12,63.0,1.96875,8.000897632113437,8,39.0,0.5184404865885618,8,39.0
660.0,2,2.0,0.058823529411764705,9.37518158557204,0,5.0,0.8658557179878669,0,5.0
665.0,5,20.0,0.5714285714285714,9.040829078559637,0,0.0,0.7132253950939355,0,0.0
670.0,5,19.0,0.5588235294117647,9.092622057369935,4,14.0,0.6274136552012013,4,14.0
675.0,1,1.0,0.02702702702702703,9.450619393641082,1,11.0,0.7143549641252236,1,11.0
680.0,6,19.0,0.5428571428571428,8.873417334061013,4,13.0,0.5931537190533311,4,13.0
685.0,10,59.0,1.6857142857142857,8.704320600812471,8,43.0,0.5795080393730648,8,43.0
690.0,10,95.0,2.878787878787879,7.623183967245766,9,82.0,0.46559850708127193,9,82.0
695.0,2,8.0,0.2222222222222222,8.743876428791957,2,32.0,0.6233169013416369,2,32.0
700.0,6,32.0,0.8,9.646908100605563,4,25.0,0.6666558501285074,4,25.0
705.0,7,58.0,1.5263157894736843,9.87365068637527,6,50.0,0.6674711365056198,6,50.0
710.0,2,4.0,0.10810810810810811,8.509916951562937,2,4.0,0.5707219089400997,2,4.0
715.0,7,27.0,0.7941176470588235,8.909383151169923,5,23.0,0.5161314279119298,5,23.0
720.0,9,68.0,2.193548387096774,8.47454638551319,7,54.0,0.4013762681227652,7,54.0
725.0,5,34.0,0.8292682926829268,9.958569440939316,4,33.0,0.7021168034640088,4,33.0
730.0,4,33.0,0.8918918918918919,11.16040521285306,4,33.0,0.7264324780877492,4,33.0
735.0,5,57.0,1.7272727272727273,10.103263854301543,5,57.0,0.6131217347561675,5,57.0
740.0,3,4.0,0.125,7.352359482227841,3,8.0,0.44165782505984136,3,8.0
745.0,9,34.0,1.0303030303030303,8.65370795440209,6,27.0,0.5836258396416065,6,27.0
750.0,6,57.0,1.6285714285714286,9.893666560471312,6,51.0,0.6296031070175955,6,51.0
755.0,1,1.0,0.02702702702702703,10.495357045175421,1,1.0,0.7813701387526938,1,1.0
760.0,2,11.0,0.3235294117647059,10.291846349376979,2,11.0,0.640531422030372,2,11.0
765.0,8,41.0,1.2424242424242424,8.911446174511697,8,41.0,0.48154046104172,8,41.0
770.0,2,2.0,0.05555555555555555,9.02372282989359,2,22.0,0.631630089860413,2,22.0
775.0,3,14.0,0.4117647058823529,9.767939850257036,2,12.0,0.7111634547252227,2,12.0
780.0,6,42.0,1.2727272727272727,10.286722311313955,4,30.0,0.6965708536563968,4,30.0
785.0,2,2.0,0.05714285714285714,9.799892039281326,1,1.0,0.7527075424910419,1,1.0
790.0,4,15.0,0.4838709677419355,10.492363414535268,4,14.0,0.6477889815486376,4,14.0
795.0,6,39.0,1.054054054054054,9.809196074199665,6,39.0,0.617281069186865,6,39.0
800.0,4,9.0,0.2727272727272727,8.181096128764366,3,19.0,0.5349139572970903,3,19.0
805.0,6,27.0,0.9,9.086489661449953,5,25.0,0.6562511650719492,5,25.0
810.0,6,57.0,1.9,8.87009797724795,5,50.0,0.5276002538888197,5,50.0
815.0,0,0.0,0.0,10.20764667789423,0,2.0,0.8160562699637172,0,2.0
820.0,3,10.0,0.2777777777777778,11.098414204040814,3,10.0,0.817528506781826,3,10.0
825.0,4,26.0,0.7222222222222222,10.404935251439715,4,26.0,0.6959187411191196,4,26.0
830.0,0,0.0,0.0,10.19311006463374,0,0.0,0.7852591769268354,0,0.0
835.0,4,13.0,0.4482758620689655,9.663662383714168,3,12.0,0.6095378942355558,3,12.0
840.0,5,32.0,1.103448275862069,10.339676483422412,5,32.0,0.5782196583564867,5,32.0
845.0,0,0.0,0.0,10.810916409052068,0,0.0,0.8744801298197237,0,0.0
850.0,3,10.0,0.3448275862068966,11.259898411824913,2,6.0,0.8371759277441316,2,6.0
855.0,2,16.0,0.5714285714285714,9.576595657327747,2,16.0,0.6313761835674707,2,16.0
860.0,6,39.0,1.3,8.256441832776053,6,39.0,0.4421458520440222,6,39.0
865.0,1,1.0,0.03125,9.275553698824467,1,13.0,0.7318710909719249,1,13.0
870.0,4,15.0,0.4838709677419355,10.575310737969277,2,11.0,0.7329784793456395,2,11.0
875.0,4,31.0,0.8611111111111112,10.716405975917816,3,23.0,0.756820278709638,3,23.0
880.0,0,0.0,0.0,10.983874045681437,0,0.0,0.8009425739267865,0,0.0
885.0,5,12.0,0.42857142857142855,9.70921921336681,5,12.0,0.5825772057442149,5,12.0
890.0,7,43.0,1.34375,8.962835123376376,7,43.0,0.5283640250779419,7,43.0
895.0,8,82.0,2.342857142857143,8.992245671919948,8,82.0,0.5131748642202254,8,82.0
900.0,4,31.0,1.1481481481481481,8.058748001850283,3,27.0,0.6455551307820114,3,27.0
905.0,3,13.0,0.40625,9.538085661564711,2,10.0,0.7531706287674248,2,10.0
910.0,5,31.0,0.9117647058823529,10.097965909595892,3,21.0,0.7356861900759953,3,21.0
915.0,2,2.0,0.05263157894736842,10.783090513099921,2,2.0,0.7748814825458429,2,2.0
920.0,4,16.0,0.48484848484848486,10.80192429111438,4,16.0,0.7149371052749501,4,16.0
925.0,4,36.0,1.1612903225806452,10.299538723857811,4,36.0,0.6019857936266666,4,36.0
930.0,0,0.0,0.0,9.194262544354967,0,0.0,0.686590904865523,0,0.0
935.0,3,13.0,0.4642857142857143,9.511047267273652,1,5.0,0.7249064531389215,1,5.0
940.0,4,29.0,0.8787878787878788,10.497016568593935,3,20.0,0.7428591961834987,3,20.0
945.0,0,0.0,0.0,11.27358254529812,0,0.0,0.8745270436610028,0,0.0
950.0,2,8.0,0.27586206896551724,10.45239178474117,2,8.0,0.7750431457004607,2,8.0
955.0,3,21.0,0.7241379310344828,8.963580631110839,3,21.0,0.5042781058365897,3,21.0
960.0,1,1.0,0.03571428571428571,9.969555587179242,0,2.0,0.852041396175655,0,2.0
965.0,4,8.0,0.23529411764705882,10.529756459340405,2,4.0,0.8289305786411046,2,4.0
970.0,2,14.0,0.4375,10.67545210010509,2,14.0,0.7366367351800948,2,14.0
975.0,1,1.0,0.030303030303030304,9.872351071068454,1,1.0,0.7345815595273493,1,1.0
980.0,5,17.0,0.6538461538461539,9.069265869748921,5,18.0,0.5316228651110425,5,18.0
985.0,7,46.0,1.4838709677419355,9.170606635017391,7,47.0,0.5612078244944523,7,47.0
990.0,0,0.0,0.0,9.595050552900574,0,15.0,0.7695380292204069,0,15.0
995.0,4,12.0,0.36363636363636365,10.365177208817528,2,8.0,0.8297204434926224,2,8.0
1000.0,3,10.0,0.2857142857142857,10.573193290637011,3,10.0,0.7404272164094619,3,10.0
1005.0,4,5.0,0.14705882352941177,10.193148515758047,4,5.0,0.6525931895870305,4,5.0
1010.0,4,25.0,0.7142857142857143,10.195196067417976,4,25.0,0.6433189632700708,4,25.0
1015.0,6,54.0,1.7419354838709677,10.25631808638398,6,54.0,0.5656190062559456,6,54.0
1020.0,0,0.0,0.0,10.346512024116395,0,10.0,0.7884004015302193,0,10.0
1025.0,2,5.0,0.16666666666666666,10.312322010177242,0,0.0,0.7938469084724527,0,0.0
1030.0,3,15.0,0.5357142857142857,10.319112772802528,2,8.0,0.7865446559164518,2,8.0
1035.0,1,2.0,0.058823529411764705,10.388238467708973,1,2.0,0.7205603058633755,1,2.0
1040.0,3,13.0,0.41935483870967744,10.108401169903805,2,12.0,0.7028404009474003,2,12.0
1045.0,5,35.0,1.09375,10.257294652458658,4,29.0,0.704507744581637,4,29.0
1050.0,0,0.0,0.0,9.289010958446811,0,0.0,0.7154067283262266,0,0.0
1055.0,3,4.0,0.12903225806451613,11.254316325805942,2,3.0,0.8048372675451024,2,3.0
1060.0,2,13.0,0.37142857142857144,11.666684444410848,2,13.0,0.8086998251533922,2,13.0
1065.0,1,1.0,0.030303030303030304,11.234725832435055,1,1.0,0.8477524991294905,1,1.0
1070.0,4,10.0,0.37037037037037035,9.752227220133326,2,7.0,0.6830124463204386,2,7.0
1075.0,7,32.0,1.1428571428571428,8.867384719544026,6,26.0,0.4836183732963761,6,26.0
1080.0,2,3.0,0.1111111111111111,8.671075114801537,1,8.0,0.6380481320477585,1,8.0
1085.0,3,9.0,0.2903225806451613,11.202892531939396,1,7.0,0.8591777470221907,1,7.0
1090.0,2,18.0,0.5454545454545454,10.441376087975124,1,12.0,0.7721218654002588,1,12.0
1095.0,1,11.0,0.34375,10.064206731994723,0,4.0,0.7704542866266303,0,4.0
1100.0,3,7.0,0.2413793103448276,8.666237519223863,3,7.0,0.5822491990779081,3,7.0
1105.0,5,29.0,0.90625,9.545546123775708,5,31.0,0.5731961753937711,5,31.0
1110.0,1,1.0,0.030303030303030304,9.825754664100042,1,1.0,0.7992664227386307,1,1.0
1115.0,3,9.0,0.2647058823529412,10.804123900210051,1,6.0,0.7735772199490063,1,6.0
1120.0,4,27.0,0.8181818181818182,10.734514165830868,3,20.0,0.7531274367067261,3,20.0
1125.0,0,0.0,0.0,10.120818972804855,0,0.0,0.6873913494095247,0,0.0
1130.0,3,12.0,0.375,10.498894647972039,3,12.0,0.7283462804769837,3,12.0
1135.0,5,30.0,0.8823529411764706,11.22800153040556,5,26.0,0.6708625122785864,5,26.0
1140.0,0,0.0,0.0,10.865597742393915,0,0.0,0.8074806076242933,0,0.0
1145.0,4,12.0,0.42857142857142855,9.870496041952709,2,6.0,0.7936445243790043,2,6.0
1150.0,3,21.0,0.7241379310344828,10.431274845143967,2,16.0,0.7437151492852582,2,16.0
1155.0,1,2.0,0.058823529411764705,10.722186201172178,1,2.0,0.7922353287472396,1,2.0
1160.0,3,13.0,0.4482758620689655,10.9229589184936,2,10.0,0.7557724982480885,2,10.0
1165.0,5,31.0,1.0333333333333334,10.422087692442695,4,24.0,0.6477118190129499,4,24.0
1170.0,2,2.0,0.06896551724137931,8.806008765973603,1,1.0,0.6801790712938183,1,1.0
1175.0,3,10.0,0.3333333333333333,11.12415942801641,1,6.0,0.8710202209507829,1,6.0
1180.0,3,20.0,0.625,11.312533211350743,2,12.0,0.8031355444719005,2,12.0
1185.0,0,0.0,0.0,11.133902991196134,0,0.0,0.7896008949978448,0,0.0
1190.0,2,10.0,0.3448275862068966,10.585371722379982,2,10.0,0.7174890386932525,2,10.0
1195.0,5,28.0,1.037037037037037,8.832725170608894,5,28.0,0.42828160721176023,5,28.0
1200.0,1,1.0,0.03571428571428571,9.267609390754808,1,10.0,0.6777253345384243,1,10.0
1205.0,1,6.0,0.18181818181818182,11.097162874766049,1,6.0,0.7997218216119878,1,6.0
1210.0,3,20.0,0.625,11.405959517651578,3,20.0,0.7872473738438991,3,20.0
1215.0,0,0.0,0.0,11.637356494885893,0,0.0,0.9072247509837236,0,0.0
1220.0,3,4.0,0.14814814814814814,9.535924848973117,2,2.0,0.5428658428549802,2,2.0
1225.0,6,29.0,0.9354838709677419,10.09356206704307,6,29.0,0.5822478703616076,6,29.0
1230.0,1,1.0,0.03333333333333333,10.034107979142796,0,8.0,0.7967745986658188,0,8.0
1235.0,4,8.0,0.24242424242424243,10.792351957502317,2,3.0,0.8497551014521285,2,3.0
1240.0,3,20.0,0.6666666666666666,10.806683579568215,2,13.0,0.7843493300957979,2,13.0
1245.0,5,38.0,1.2258064516129032,9.5663093566394,3,25.0,0.6472870506277396,3,25.0
1250.0,1,1.0,0.030303030303030304,9.622716954786645,0,2.0,0.7355656113911001,0,2.0
1255.0,3,7.0,0.21212121212121213,11.115808941645858,1,4.0,0.7851659413076811,1,4.0
1260.0,4,23.0,0.8214285714285714,10.146239025679446,3,17.0,0.6738473619637969,3,17.0
1265.0,1,11.0,0.3333333333333333,9.073861439520083,0,17.0,0.6171425483757083,0,17.0
1270.0,3,6.0,0.2,9.704522808466532,2,7.0,0.7604321179832599,2,7.0
1275.0,4,23.0,0.71875,10.9579236283587,2,15.0,0.7699465529733351,2,15.0
1280.0,0,0.0,0.0,10.826805547744586,0,0.0,0.8671228534586035,0,0.0
1285.0,2,5.0,0.1724137931034483,11.055775189239565,1,1.0,0.8433018736631543,1,1.0
1290.0,4,12.0,0.41379310344827586,9.731066705299282,4,12.0,0.5599444456819158,4,12.0
1295.0,1,1.0,0.03225806451612903,9.583902624546175,0,5.0,0.7136387940538994,0,5.0
1300.0,3,12.0,0.375,10.57481930468229,2,8.0,0.819248870709161,2,8.0
1305.0,3,27.0,0.84375,10.552624058756102,2,18.0,0.72299168325336,2,18.0
1310.0,0,0.0,0.0,9.672177732039838,0,0.0,0.7026219339895509,0,0.0
1315.0,4,9.0,0.3103448275862069,9.250008685512565,3,6.0,0.6046048493953172,3,6.0
1320.0,7,37.0,1.3214285714285714,8.832672540264033,6,29.0,0.49986599486254274,6,29.0
1325.0,1,2.0,0.05555555555555555,10.195289413337594,1,4.0,0.8252376065787996,1,4.0
1330.0,3,10.0,0.3225806451612903,10.45700171779615,1,7.0,0.8324849033806667,1,7.0
1335.0,3,19.0,0.5757575757575758,10.713303022010095,3,19.0,0.7274504377675217,3,19.0
1340.0,2,5.0,0.16666666666666666,8.587974841609014,2,8.0,0.47542110132398346,2,8.0
1345.0,6,27.0,0.8181818181818182,9.972621414199415,4,21.0,0.6834872805019852,4,21.0
1350.0,6,46.0,1.4838709677419355,9.739436066174912,6,46.0,0.5800767846748696,6,46.0
1355.0,0,0.0,0.0,10.893697184806486,0,5.0,0.8350844203045682,0,5.0
1360.0,3,9.0,0.28125,11.04268133912087,2,7.0,0.8244671351773434,2,7.0
1365.0,4,20.0,0.6451612903225806,9.715141373038975,2,17.0,0.6690223293161559,2,17.0
1370.0,0,0.0,0.0,9.715148617917057,0,3.0,0.6675685833628786,0,3.0
1375.0,3,9.0,0.2903225806451613,11.097533392685376,2,8.0,0.7768094485955708,2,8.0
1380.0,4,21.0,0.7241379310344828,11.008955836827193,4,16.0,0.6894737310042892,4,16.0
1385.0,1,1.0,0.03125,10.184756574174488,1,1.0,0.7450996961530065,1,1.0
1390.0,3,11.0,0.39285714285714285,11.45115205745353,2,10.0,0.8113717799079116,2,10.0
1395.0,3,21.0,0.65625,10.484282730098748,3,21.0,0.6485209397057692,3,21.0
1400.0,0,0.0,0.0,10.316401755384097,0,0.0,0.8198424748487488,0,0.0
1405.0,3,12.0,0.41379310344827586,10.485238891426127,2,9.0,0.7758912447492604,2,9.0
1410.0,5,31.0,1.1481481481481481,8.288298090741403,4,23.0,0.4764309736506021,4,23.0
1415.0,3,7.0,0.21212121212121213,8.999823591009097,3,17.0,0.6432484903993695,3,17.0
1420.0,3,16.0,0.48484848484848486,10.883236730671841,2,11.0,0.818473045629427,2,11.0
1425.0,4,25.0,0.7352941176470589,11.141545970498246,4,25.0,0.7354951971278098,4,25.0
1430.0,2,2.0,0.058823529411764705,9.242097887791454,1,1.0,0.6738832419000427,1,1.0
1435.0,8,29.0,0.9666666666666667,7.817319337426968,5,18.0,0.4863107559261437,5,18.0
1440.0,7,51.0,1.9615384615384615,7.955097382229388,7,52.0,0.43577326045140974,7,52.0
1445.0,1,2.0,0.05405405405405406,9.392541671026338,1,11.0,0.72808318273535,1,11.0
1450.0,6,21.0,0.5675675675675675,10.688815591095508,3,12.0,0.7985654291223603,3,12.0
1455.0,5,44.0,1.375,9.674121026442116,3,27.0,0.6698869423104475,3,27.0
1460.0,2,2.0,0.05714285714285714,8.432678468909348,2,4.0,0.4887440892695333,2,4.0
1465.0,5,21.0,0.6176470588235294,9.364186910246826,5,21.0,0.6135998815419438,5,21.0
